OrderID,Date,Product,Category,Region,Quantity,UnitPrice,Revenue,DiscountPercent,FinalRevenue,Profit,CustomerType,SalesChannel,PaymentMethod
1742,2024-06-27,Monitor,Electronics,North,2,22781,45562,4.46,43529.93,7681.59,Regular,Online,Cash
1743,2025-09-26,Printer,Office Equipment,North,7,34215,239505,12.96,208465.15,21032.56,Regular,Offline,Debit Card
1744,2024-06-25,Keyboard,Accessories,South,5,24857,124285,4.45,118754.32,32296.99,New,Online,Cash
1745,2024-06-14,Camera,Electronics,East,1,22439,22439,0.81,22257.24,3616.29,New,Online,Credit Card
1746,2024-06-24,Monitor,Electronics,East,7,7661,53627,14.0,46119.22,12087.52,New,Online,Cash
1747,2025-08-31,Smartwatch,Wearables,West,4,12796,51184,17.36,42298.46,8108.55,Premium,Online,Debit Card
1748,2024-02-19,Laptop,Electronics,East,7,48299,338093,15.22,286635.25,74974.0,Premium,Online,Debit Card
1749,2025-12-18,Monitor,Electronics,East,2,26184,52368,13.74,45172.64,6435.87,Regular,Offline,UPI
1750,2025-03-03,Keyboard,Accessories,East,4,22149,88596,17.47,73118.28,19917.56,Regular,Online,UPI
1751,2025-12-16,Smartwatch,Wearables,North,10,31191,311910,11.49,276071.54,37502.24,New,Offline,Credit Card
1752,2024-06-16,Camera,Electronics,North,1,43360,43360,6.2,40671.68,5683.72,Regular,Online,UPI
1753,2024-06-15,Camera,Electronics,West,10,4269,42690,6.43,39945.03,10994.8,Premium,Online,Credit Card
1754,2025-08-01,Keyboard,Accessories,South,10,11368,113680,3.87,109280.58,16078.62,Regular,Offline,UPI
1755,2025-05-02,Laptop,Electronics,North,10,5862,58620,12.86,51081.47,6185.06,Premium,Online,Debit Card
1756,2024-04-08,Tablet,Electronics,East,8,38018,304144,13.9,261867.98,60501.21,Regular,Offline,Debit Card
1757,2025-09-04,Printer,Office Equipment,North,1,38109,38109,5.36,36066.36,9637.29,Regular,Offline,Cash
1758,2024-08-21,Laptop,Electronics,East,6,29054,174324,12.5,152533.5,23291.26,Premium,Offline,UPI
1759,2024-10-26,Tablet,Electronics,South,5,46543,232715,13.44,201438.1,58259.24,Regular,Offline,UPI
1760,2025-03-10,Smartwatch,Wearables,West,8,2213,17704,7.57,16363.81,4585.01,New,Online,Debit Card
1761,2024-06-11,Mouse,Accessories,East,9,36433,327897,18.48,267301.63,75227.74,Regular,Offline,Cash
1762,2025-07-12,Mouse,Accessories,South,7,17758,124306,19.74,99768.0,29602.26,Regular,Offline,Debit Card
1763,2025-08-15,Camera,Electronics,South,2,851,1702,1.15,1682.43,504.5,Regular,Offline,Debit Card
1764,2024-04-22,Monitor,Electronics,South,10,17482,174820,3.7,168351.66,34713.46,Regular,Offline,Credit Card
1765,2024-03-13,Smartwatch,Wearables,South,10,3125,31250,1.55,30765.62,6714.79,Regular,Online,Cash
1766,2024-11-13,Monitor,Electronics,East,9,43254,389286,5.27,368770.63,85307.91,Premium,Online,Cash
1767,2024-09-13,Smartphone,Electronics,East,10,27219,272190,8.61,248754.44,32722.3,Regular,Offline,Cash
1768,2025-04-12,Laptop,Electronics,North,1,40595,40595,4.2,38890.01,6028.03,Regular,Online,Credit Card
1769,2025-04-02,Printer,Office Equipment,South,1,10830,10830,13.26,9393.94,2506.2,Premium,Online,Debit Card
1770,2024-12-23,Laptop,Electronics,West,1,12550,12550,4.73,11956.39,2356.37,Regular,Online,Debit Card
1771,2024-04-04,Printer,Office Equipment,West,3,5859,17577,11.37,15578.5,2117.39,Regular,Online,Cash
1772,2025-06-11,Monitor,Electronics,West,7,27891,195237,10.84,174073.31,40546.52,Premium,Online,UPI
1773,2025-12-14,Laptop,Electronics,South,4,4433,17732,19.74,14231.7,3784.57,New,Online,Debit Card
1774,2024-12-07,Headphones,Accessories,West,9,7484,67356,6.56,62937.45,15954.02,New,Offline,Cash
1775,2025-09-07,Tablet,Electronics,South,3,5410,16230,12.7,14168.79,2705.03,Premium,Online,Debit Card
1776,2024-05-05,Smartwatch,Wearables,North,2,33237,66474,16.19,55711.86,10344.12,New,Online,UPI
1777,2024-02-23,Tablet,Electronics,South,9,22915,206235,5.15,195613.9,44611.19,Regular,Online,Cash
1778,2025-05-27,Mouse,Accessories,East,2,16519,33038,10.69,29506.24,8261.44,Regular,Offline,Cash
1779,2024-03-08,Monitor,Electronics,South,1,39286,39286,11.11,34921.33,4564.78,Premium,Offline,Credit Card
1780,2025-07-04,Mouse,Accessories,South,2,5925,11850,2.62,11539.53,2527.5,New,Offline,Credit Card
1781,2024-06-10,Printer,Office Equipment,North,4,15299,61196,16.4,51159.86,12046.63,Regular,Online,Credit Card
1782,2024-11-07,Mouse,Accessories,East,7,27938,195566,13.72,168734.34,49701.72,New,Offline,UPI
1783,2024-02-14,Camera,Electronics,East,6,47049,282294,14.55,241220.22,40232.71,Regular,Offline,Cash
1784,2024-02-23,Smartphone,Electronics,South,1,28108,28108,0.77,27891.57,7084.35,New,Offline,Cash
1785,2024-07-07,Smartphone,Electronics,North,8,30756,246048,10.42,220409.8,41881.78,Regular,Online,Debit Card
1786,2024-05-29,Mouse,Accessories,North,8,44693,357544,8.79,326115.88,42410.87,Regular,Online,Cash
1787,2024-10-22,Laptop,Electronics,East,8,6585,52680,19.72,42291.5,11578.46,Regular,Online,Credit Card
1788,2024-01-15,Printer,Office Equipment,East,10,32727,327270,13.8,282106.74,32969.36,New,Online,Debit Card
1789,2025-01-13,Smartphone,Electronics,East,2,27133,54266,6.31,50841.82,6112.68,Premium,Offline,Cash
1790,2024-05-27,Headphones,Accessories,North,3,13388,40164,9.25,36448.83,8857.85,Regular,Offline,Cash
1791,2024-08-22,Keyboard,Accessories,North,3,29200,87600,5.24,83009.76,19726.62,New,Online,UPI
1792,2024-11-21,Mouse,Accessories,North,2,32718,65436,13.39,56674.12,8833.86,Premium,Online,UPI
1793,2024-04-10,Keyboard,Accessories,North,9,19919,179271,3.1,173713.6,33989.44,New,Online,Cash
1794,2024-10-13,Printer,Office Equipment,East,4,47049,188196,11.99,165631.3,37422.04,Premium,Offline,Debit Card
1795,2025-04-12,Smartphone,Electronics,North,4,15360,61440,9.43,55646.21,15070.34,Regular,Online,UPI
1796,2025-09-24,Laptop,Electronics,South,10,28986,289860,11.7,255946.38,74809.6,New,Online,UPI
1797,2025-08-02,Camera,Electronics,West,2,22591,45182,0.88,44784.4,6292.07,Regular,Offline,Credit Card
1798,2025-03-01,Headphones,Accessories,South,10,8244,82440,10.93,73429.31,11249.08,Premium,Offline,Credit Card
1799,2024-05-05,Smartphone,Electronics,North,2,2768,5536,5.71,5219.89,522.92,Premium,Offline,Debit Card
1800,2025-09-17,Smartwatch,Wearables,South,5,25975,129875,8.5,118835.62,20862.12,Regular,Offline,Debit Card
1801,2025-10-02,Tablet,Electronics,North,8,13519,108152,14.72,92232.03,18585.0,Regular,Online,Cash
1802,2025-02-07,Headphones,Accessories,West,10,5961,59610,18.52,48570.23,8305.88,Regular,Offline,UPI
1803,2025-03-13,Laptop,Electronics,South,3,29963,89889,8.85,81933.82,8986.27,Regular,Offline,UPI
1804,2025-12-23,Smartphone,Electronics,South,5,12226,61130,15.11,51893.26,12986.39,Premium,Offline,Credit Card
1805,2024-03-02,Printer,Office Equipment,North,6,2390,14340,9.51,12976.27,3264.78,New,Offline,Credit Card
1806,2024-09-05,Printer,Office Equipment,West,6,24117,144702,11.33,128307.26,33848.63,Premium,Online,Debit Card
1807,2024-02-03,Smartwatch,Wearables,West,9,17019,153171,1.3,151179.78,23663.6,New,Offline,Credit Card
1808,2024-03-06,Tablet,Electronics,North,8,28299,226392,12.27,198613.7,26869.26,Regular,Online,Debit Card
1809,2024-10-20,Tablet,Electronics,East,7,17696,123872,15.85,104238.29,25739.98,Regular,Online,Credit Card
1810,2024-05-11,Mouse,Accessories,East,2,31531,63062,15.61,53218.02,13538.47,New,Offline,Credit Card
1811,2024-11-29,Camera,Electronics,South,2,36478,72956,15.67,61523.79,10062.38,Premium,Online,Credit Card
1812,2025-06-04,Monitor,Electronics,North,1,970,970,18.7,788.61,181.61,Regular,Online,Credit Card
1813,2024-10-22,Headphones,Accessories,North,1,43487,43487,18.04,35641.95,6422.09,Regular,Online,Credit Card
1814,2024-12-02,Headphones,Accessories,South,8,8685,69480,2.36,67840.27,12827.3,Regular,Online,UPI
1815,2025-10-08,Tablet,Electronics,East,10,32672,326720,16.13,274020.06,63176.86,New,Online,Cash
1816,2024-01-19,Tablet,Electronics,South,9,49115,442035,6.6,412860.69,77108.25,Premium,Offline,Debit Card
1817,2025-01-14,Printer,Office Equipment,North,6,24709,148254,11.22,131619.9,38465.24,Premium,Offline,Credit Card
1818,2024-06-06,Monitor,Electronics,South,8,27014,216112,15.45,182722.7,22632.77,New,Online,Credit Card
1819,2024-01-15,Smartphone,Electronics,West,3,27771,83313,13.69,71907.45,17218.17,New,Online,Credit Card
1820,2025-01-22,Smartwatch,Wearables,South,3,11567,34701,6.41,32476.67,5638.23,Premium,Online,UPI
1821,2025-07-07,Printer,Office Equipment,North,2,26139,52278,9.67,47222.72,8027.8,New,Online,UPI
1822,2024-03-28,Headphones,Accessories,East,6,33900,203400,2.57,198172.62,26632.07,New,Online,Debit Card
1823,2025-08-29,Smartwatch,Wearables,East,7,21854,152978,4.02,146828.28,22694.42,Regular,Offline,Cash
1824,2024-08-01,Smartphone,Electronics,East,2,10602,21204,9.74,19138.73,5229.06,Regular,Offline,Credit Card
1825,2024-12-14,Monitor,Electronics,South,4,2422,9688,19.54,7794.96,1076.6,Premium,Offline,UPI
1826,2025-10-27,Laptop,Electronics,North,1,24523,24523,5.72,23120.28,6233.97,Premium,Offline,Credit Card
1827,2024-04-26,Smartphone,Electronics,West,1,7482,7482,15.78,6301.34,1411.59,Regular,Offline,Debit Card
1828,2024-10-14,Smartwatch,Wearables,North,3,26124,78372,3.63,75527.1,14059.56,New,Offline,Cash
1829,2024-01-29,Smartphone,Electronics,East,9,35791,322119,10.4,288618.62,58866.56,New,Offline,Credit Card
1830,2025-10-17,Headphones,Accessories,North,2,35902,71804,18.19,58742.85,13541.4,Regular,Online,UPI
1831,2024-11-08,Headphones,Accessories,North,4,6814,27256,8.86,24841.12,3840.59,Regular,Online,Debit Card
1832,2025-06-30,Headphones,Accessories,North,9,47979,431811,12.19,379173.24,41459.05,New,Offline,UPI
1833,2024-03-07,Smartwatch,Wearables,South,5,811,4055,5.67,3825.08,1096.15,Regular,Offline,UPI
1834,2025-05-25,Smartphone,Electronics,East,3,24948,74844,3.09,72531.32,9506.3,New,Online,Debit Card
1835,2024-09-13,Smartwatch,Wearables,West,7,23799,166593,4.05,159845.98,30802.74,Regular,Offline,Credit Card
1836,2025-04-23,Mouse,Accessories,West,4,47204,188816,9.95,170028.81,38319.71,New,Offline,Cash
1837,2024-05-21,Camera,Electronics,North,3,45218,135654,11.29,120338.66,23848.52,Regular,Online,Cash
1838,2025-05-05,Laptop,Electronics,North,8,37850,302800,3.37,292595.64,60941.87,Premium,Offline,Cash
1839,2024-06-21,Laptop,Electronics,West,10,15837,158370,5.64,149437.93,30639.51,Premium,Online,Cash
1840,2025-09-03,Smartwatch,Wearables,North,10,39726,397260,17.03,329606.62,92960.99,Regular,Offline,Credit Card
1841,2025-12-03,Printer,Office Equipment,West,6,11881,71286,4.75,67899.92,11818.27,New,Online,Cash
1842,2024-10-09,Smartwatch,Wearables,South,3,23514,70542,4.52,67353.5,7887.41,Premium,Offline,UPI
1843,2024-12-14,Keyboard,Accessories,North,5,18453,92265,9.93,83103.09,24243.65,Premium,Offline,UPI
1844,2024-10-20,Smartphone,Electronics,West,3,8913,26739,16.87,22228.13,3585.2,Premium,Online,Cash
1845,2025-07-08,Printer,Office Equipment,North,9,33109,297981,19.79,239010.56,50346.74,Premium,Online,Credit Card
1846,2024-02-13,Printer,Office Equipment,North,10,8530,85300,14.41,73008.27,12674.85,Regular,Offline,Cash
1847,2024-09-24,Tablet,Electronics,East,10,34566,345660,12.71,301726.61,78539.16,New,Offline,Debit Card
1848,2025-12-03,Tablet,Electronics,East,2,12170,24340,1.22,24043.05,4764.77,New,Online,Debit Card
1849,2025-03-20,Printer,Office Equipment,East,1,44921,44921,11.93,39561.92,8914.56,Regular,Online,Cash
1850,2024-05-20,Camera,Electronics,South,1,39831,39831,18.67,32394.55,4527.39,Premium,Offline,Credit Card
1851,2024-07-07,Smartphone,Electronics,North,2,16329,32658,15.29,27664.59,6067.96,Regular,Online,Debit Card
1852,2025-07-24,Laptop,Electronics,North,5,9762,48810,19.28,39399.43,10579.23,Premium,Online,Credit Card
1853,2025-03-18,Laptop,Electronics,North,9,21209,190881,14.31,163565.93,29194.77,Regular,Offline,Cash
1854,2024-12-22,Printer,Office Equipment,West,5,46330,231650,17.05,192153.68,57457.78,Premium,Offline,Debit Card
1855,2024-02-26,Tablet,Electronics,East,7,2057,14399,18.7,11706.39,2900.91,New,Online,Debit Card
1856,2025-06-22,Laptop,Electronics,West,5,38753,193765,19.25,156465.24,36172.54,New,Offline,UPI
1857,2025-07-08,Tablet,Electronics,South,3,18028,54084,17.62,44554.4,10403.57,New,Offline,Cash
1858,2025-05-28,Laptop,Electronics,North,1,27405,27405,19.65,22019.92,4898.99,Premium,Offline,Credit Card
1859,2024-12-01,Printer,Office Equipment,North,5,8130,40650,9.22,36902.07,10807.67,New,Online,Debit Card
1860,2025-12-13,Mouse,Accessories,West,2,44787,89574,7.64,82730.55,14554.55,Regular,Online,Credit Card
1861,2024-03-26,Laptop,Electronics,East,4,16321,65284,14.0,56144.24,6555.36,Regular,Online,Cash
1862,2024-05-09,Laptop,Electronics,East,1,6542,6542,15.6,5521.45,1264.77,Premium,Online,Credit Card
1863,2024-01-26,Laptop,Electronics,West,6,42107,252642,8.74,230561.09,59229.45,Regular,Online,Debit Card
1864,2024-05-24,Camera,Electronics,North,6,34536,207216,3.81,199321.07,24576.95,Premium,Online,Debit Card
1865,2025-02-28,Camera,Electronics,East,5,32300,161500,13.17,140230.45,28571.48,New,Offline,Cash
1866,2025-04-12,Mouse,Accessories,West,6,13098,78588,14.25,67389.21,15388.44,Regular,Online,Debit Card
1867,2024-09-20,Camera,Electronics,North,5,18595,92975,3.64,89590.71,21823.03,New,Online,UPI
1868,2024-07-22,Laptop,Electronics,West,2,24571,49142,12.92,42792.85,6310.35,Premium,Online,Credit Card
1869,2024-12-05,Smartphone,Electronics,South,6,4119,24714,7.46,22870.34,2981.29,New,Online,Credit Card
1870,2025-07-17,Monitor,Electronics,West,6,42567,255402,5.69,240869.63,29658.36,Premium,Online,Debit Card
1871,2024-09-26,Camera,Electronics,North,1,38506,38506,13.15,33442.46,9802.43,Premium,Online,UPI
1872,2024-01-21,Tablet,Electronics,East,9,3640,32760,13.96,28186.7,8398.37,New,Offline,UPI
1873,2025-01-01,Printer,Office Equipment,East,1,523,523,12.57,457.26,95.51,Premium,Online,Debit Card
1874,2025-06-11,Mouse,Accessories,West,8,49627,397016,16.86,330079.1,34606.44,Regular,Online,Credit Card
1875,2025-03-01,Camera,Electronics,North,6,7788,46728,8.03,42975.74,11230.12,New,Offline,Cash
1876,2025-06-01,Headphones,Accessories,West,8,49240,393920,1.42,388326.34,54224.12,Regular,Offline,Credit Card
1877,2025-08-13,Keyboard,Accessories,West,5,47869,239345,4.14,229436.12,55846.99,New,Offline,UPI
1878,2024-02-12,Monitor,Electronics,West,8,8012,64096,6.82,59724.65,12574.78,New,Offline,UPI
1879,2025-09-10,Monitor,Electronics,South,1,31296,31296,17.23,25903.7,4557.06,Premium,Online,Credit Card
1880,2024-11-30,Printer,Office Equipment,West,6,27522,165132,13.56,142740.1,30744.59,New,Online,Cash
1881,2024-01-28,Smartphone,Electronics,West,2,41487,82974,11.08,73780.48,15787.06,Premium,Online,Cash
1882,2025-08-24,Monitor,Electronics,West,3,15006,45018,8.03,41403.05,11844.17,Regular,Online,Credit Card
1883,2025-08-23,Keyboard,Accessories,East,4,45059,180236,8.05,165727.0,35181.8,Premium,Online,Cash
1884,2025-10-27,Printer,Office Equipment,North,5,46301,231505,14.79,197265.41,55966.13,New,Offline,Credit Card
1885,2024-04-05,Laptop,Electronics,West,5,34602,173010,16.29,144826.67,14608.69,Premium,Offline,Debit Card
1886,2024-04-06,Printer,Office Equipment,South,6,23597,141582,14.75,120698.65,25892.71,Regular,Online,Cash
1887,2024-12-21,Headphones,Accessories,East,9,33308,299772,11.33,265807.83,51345.73,New,Online,Cash
1888,2024-10-22,Tablet,Electronics,West,4,18505,74020,10.87,65974.03,15900.97,New,Offline,Cash
1889,2024-10-25,Camera,Electronics,West,9,49113,442017,6.82,411871.44,41495.67,Premium,Offline,Cash
1890,2024-06-12,Smartphone,Electronics,North,7,10384,72688,5.19,68915.49,7611.64,New,Offline,UPI
1891,2024-06-22,Smartphone,Electronics,East,3,18224,54672,2.2,53469.22,8277.79,Regular,Offline,Debit Card
1892,2025-09-12,Smartphone,Electronics,South,4,43282,173128,1.79,170029.01,23310.11,Regular,Online,UPI
1893,2025-04-01,Monitor,Electronics,South,1,30356,30356,2.12,29712.45,5159.89,Premium,Online,Credit Card
1894,2025-12-20,Smartphone,Electronics,West,10,2661,26610,19.81,21338.56,6100.28,Premium,Online,Credit Card
1895,2024-12-20,Mouse,Accessories,South,3,42650,127950,10.85,114067.42,32916.59,New,Offline,Cash
1896,2024-02-11,Mouse,Accessories,East,6,30405,182430,2.44,177978.71,38282.11,Regular,Online,Cash
1897,2024-12-07,Monitor,Electronics,East,8,20887,167096,12.68,145908.23,22927.06,Premium,Online,UPI
1898,2024-02-15,Mouse,Accessories,West,1,7470,7470,9.15,6786.49,1556.01,Premium,Offline,Cash
1899,2025-10-07,Mouse,Accessories,East,7,38700,270900,8.74,247223.34,41695.06,Regular,Online,Credit Card
1900,2025-01-21,Tablet,Electronics,South,10,28251,282510,6.01,265531.15,54945.98,Regular,Online,UPI
1901,2024-11-02,Camera,Electronics,West,3,2050,6150,16.38,5142.63,611.16,Regular,Offline,Cash
1902,2025-07-15,Keyboard,Accessories,East,3,9270,27810,8.72,25384.97,3578.82,Premium,Online,UPI
1903,2024-10-29,Keyboard,Accessories,West,5,7865,39325,16.01,33029.07,8341.97,New,Online,Debit Card
1904,2024-09-01,Mouse,Accessories,South,3,5098,15294,7.38,14165.3,3741.41,Premium,Offline,UPI
1905,2024-12-05,Camera,Electronics,East,10,10252,102520,0.61,101894.63,11478.67,Regular,Online,Cash
1906,2024-11-15,Printer,Office Equipment,West,5,49514,247570,10.16,222416.89,57543.53,Premium,Offline,Debit Card
1907,2025-02-21,Smartphone,Electronics,North,5,16051,80255,8.79,73200.59,19194.56,Regular,Online,UPI
1908,2025-05-18,Keyboard,Accessories,West,10,10742,107420,14.41,91940.78,27367.2,Regular,Offline,Credit Card
1909,2024-10-23,Monitor,Electronics,East,4,7279,29116,5.02,27654.38,7089.03,Premium,Online,UPI
1910,2025-06-07,Printer,Office Equipment,South,1,1114,1114,6.64,1040.03,222.2,Premium,Offline,Credit Card
1911,2025-12-17,Headphones,Accessories,South,5,30427,152135,11.42,134761.18,15443.42,Regular,Offline,Credit Card
1912,2024-06-29,Monitor,Electronics,East,8,2273,18184,19.66,14609.03,4372.64,Premium,Offline,Credit Card
1913,2025-09-17,Headphones,Accessories,South,8,14533,116264,3.5,112194.76,11819.19,Premium,Offline,Cash
1914,2024-06-05,Monitor,Electronics,East,9,11578,104202,9.69,94104.83,22456.98,Regular,Offline,UPI
1915,2025-12-12,Smartphone,Electronics,South,6,24169,145014,10.91,129192.97,20106.24,Premium,Online,Cash
1916,2024-11-28,Mouse,Accessories,East,5,13792,68960,3.94,66242.98,19445.85,Premium,Online,Credit Card
1917,2024-12-05,Laptop,Electronics,East,9,28179,253611,6.43,237303.81,54859.54,Regular,Offline,Cash
1918,2024-03-26,Headphones,Accessories,East,1,2391,2391,6.65,2232.0,386.97,Premium,Offline,Credit Card
1919,2024-02-16,Keyboard,Accessories,North,5,21123,105615,13.98,90850.02,10961.13,New,Online,Debit Card
1920,2024-03-23,Tablet,Electronics,South,7,7347,51429,16.36,43015.22,8373.24,Regular,Offline,Cash
1921,2025-05-30,Monitor,Electronics,West,7,14680,102760,19.06,83173.94,14124.38,New,Offline,Debit Card
1922,2025-07-25,Laptop,Electronics,East,1,45546,45546,9.31,41305.67,11288.11,New,Online,UPI
1923,2024-07-31,Smartwatch,Wearables,North,6,36058,216348,5.77,203864.72,46602.26,Regular,Offline,Credit Card
1924,2024-08-18,Laptop,Electronics,South,1,33685,33685,5.38,31872.75,4802.32,New,Offline,Cash
1925,2024-07-01,Smartphone,Electronics,North,1,5171,5171,1.02,5118.26,1093.22,Regular,Offline,Cash
1926,2024-04-19,Camera,Electronics,East,8,8745,69960,16.93,58115.77,8102.95,Regular,Offline,Cash
1927,2025-05-24,Smartphone,Electronics,South,1,32721,32721,8.39,29975.71,3214.84,New,Offline,Cash
1928,2025-07-09,Tablet,Electronics,North,4,33642,134568,18.11,110197.74,22481.52,New,Offline,Cash
1929,2024-02-16,Mouse,Accessories,South,2,36702,73404,2.53,71546.88,17863.17,Regular,Offline,Cash
1930,2024-02-11,Keyboard,Accessories,South,7,17089,119623,11.56,105794.58,21941.25,New,Offline,UPI
1931,2024-04-27,Tablet,Electronics,North,7,28761,201327,18.55,163980.84,17595.97,Premium,Offline,Debit Card
1932,2025-11-27,Headphones,Accessories,North,6,44568,267408,12.25,234650.52,55314.57,Premium,Online,Debit Card
1933,2024-05-09,Smartwatch,Wearables,East,7,7054,49378,12.88,43018.11,6710.08,New,Offline,UPI
1934,2024-09-10,Printer,Office Equipment,West,1,24013,24013,12.38,21040.19,2705.32,Premium,Offline,Credit Card
1935,2024-09-01,Smartwatch,Wearables,West,8,44738,357904,3.45,345556.31,85652.09,Regular,Online,Debit Card
1936,2024-12-03,Camera,Electronics,East,1,47436,47436,13.07,41236.11,9527.94,Premium,Online,Cash
1937,2025-06-29,Monitor,Electronics,North,4,37063,148252,6.97,137918.84,38351.7,New,Offline,Cash
1938,2024-11-02,Mouse,Accessories,West,3,47829,143487,18.2,117372.37,25632.19,Regular,Online,Credit Card
1939,2025-02-28,Monitor,Electronics,North,2,1689,3378,0.55,3359.42,747.17,New,Offline,Cash
1940,2025-01-25,Camera,Electronics,West,4,6386,25544,4.0,24522.24,4848.41,Regular,Online,Cash
1941,2024-10-15,Laptop,Electronics,East,1,48416,48416,12.69,42272.01,5236.34,Premium,Offline,Credit Card
1942,2024-06-24,Camera,Electronics,East,3,1380,4140,12.4,3626.64,769.04,Regular,Online,UPI
1943,2025-03-31,Monitor,Electronics,North,9,34818,313362,9.5,283592.61,84088.16,Premium,Offline,Debit Card
1944,2025-10-23,Printer,Office Equipment,South,2,26795,53590,14.73,45696.19,12524.04,Premium,Online,Debit Card
1945,2024-04-15,Printer,Office Equipment,East,8,17908,143264,10.13,128751.36,37018.48,New,Offline,Credit Card
1946,2024-05-05,Mouse,Accessories,North,9,28297,254673,11.66,224978.13,51551.32,Premium,Offline,Cash
1947,2024-12-30,Tablet,Electronics,North,9,30039,270351,0.1,270080.65,53177.11,Premium,Offline,Debit Card
1948,2024-02-26,Keyboard,Accessories,North,4,2537,10148,4.86,9654.81,1868.81,Regular,Offline,Debit Card
1949,2025-05-07,Tablet,Electronics,North,7,24398,170786,7.14,158591.88,37665.22,New,Online,Debit Card
1950,2025-03-24,Mouse,Accessories,South,10,8334,83340,15.54,70388.96,8578.65,Regular,Online,Credit Card
1951,2025-06-04,Camera,Electronics,East,8,10024,80192,6.47,75003.58,8363.63,Premium,Offline,Credit Card
1952,2024-05-11,Smartphone,Electronics,West,4,43624,174496,4.99,165788.65,20501.77,Regular,Offline,Debit Card
1953,2024-03-04,Monitor,Electronics,South,3,44435,133305,9.4,120774.33,35275.7,New,Online,Cash
1954,2024-11-22,Tablet,Electronics,West,4,29448,117792,4.13,112927.19,26141.28,New,Online,Credit Card
1955,2024-10-27,Mouse,Accessories,East,8,13294,106352,17.6,87634.05,24946.45,Regular,Online,UPI
1956,2025-09-29,Keyboard,Accessories,South,1,34473,34473,9.74,31115.33,8294.51,Premium,Online,Cash
1957,2025-01-11,Tablet,Electronics,East,7,42925,300475,18.78,244045.8,59309.58,Regular,Offline,Debit Card
1958,2025-03-12,Monitor,Electronics,West,2,21010,42020,0.52,41801.5,6126.59,Premium,Online,Debit Card
1959,2024-07-02,Smartphone,Electronics,East,6,40729,244374,18.65,198798.25,33836.43,Regular,Online,Credit Card
1960,2024-10-01,Smartwatch,Wearables,North,1,4771,4771,10.18,4285.31,913.89,Premium,Offline,Debit Card
1961,2024-02-06,Laptop,Electronics,East,6,6330,37980,18.69,30881.54,5321.08,Premium,Offline,Cash
1962,2024-10-25,Smartphone,Electronics,North,5,7694,38470,14.27,32980.33,7741.88,Regular,Offline,Credit Card
1963,2025-12-26,Monitor,Electronics,South,10,4748,47480,16.84,39484.37,10586.38,Premium,Online,Debit Card
1964,2024-08-19,Printer,Office Equipment,West,1,21816,21816,17.12,18081.1,4315.84,Premium,Online,UPI
1965,2024-02-05,Smartwatch,Wearables,West,8,28075,224600,4.35,214829.9,21998.54,Premium,Offline,UPI
1966,2025-02-02,Mouse,Accessories,South,3,17065,51195,11.32,45399.73,5797.64,Premium,Online,Debit Card
1967,2025-08-13,Smartwatch,Wearables,North,6,27462,164772,14.95,140138.59,18776.52,Premium,Online,Cash
1968,2025-05-08,Monitor,Electronics,East,10,23919,239190,4.52,228378.61,37890.07,New,Online,Debit Card
1969,2025-07-15,Laptop,Electronics,East,10,12665,126650,16.24,106082.04,31067.55,Regular,Online,UPI
1970,2024-04-15,Camera,Electronics,North,2,990,1980,7.13,1838.83,371.0,Premium,Offline,Debit Card
1971,2024-08-24,Monitor,Electronics,West,3,9506,28518,12.46,24964.66,5220.86,Premium,Online,Cash
1972,2024-01-05,Smartwatch,Wearables,South,1,17836,17836,8.63,16296.75,4254.75,Premium,Online,UPI
1973,2025-12-04,Mouse,Accessories,South,10,5308,53080,16.45,44348.34,8114.65,New,Online,Credit Card
1974,2025-10-07,Monitor,Electronics,North,7,16540,115780,9.03,105325.07,18686.76,Regular,Offline,Cash
1975,2025-06-02,Smartphone,Electronics,West,5,41760,208800,7.83,192450.96,20287.53,Premium,Offline,Cash
1976,2025-05-20,Smartwatch,Wearables,North,9,12957,116613,16.96,96835.44,20110.47,Premium,Offline,Cash
1977,2025-01-15,Mouse,Accessories,South,1,32960,32960,1.46,32478.78,9467.76,New,Offline,Debit Card
1978,2025-08-04,Smartphone,Electronics,East,9,12842,115578,8.97,105210.65,15741.4,Regular,Online,Debit Card
1979,2024-01-12,Mouse,Accessories,South,3,23350,70050,9.97,63066.01,12790.53,New,Offline,Cash
1980,2024-05-19,Monitor,Electronics,West,4,14931,59724,7.81,55059.56,6870.77,Regular,Online,Credit Card
1981,2024-04-13,Laptop,Electronics,North,10,49714,497140,0.65,493908.59,62095.5,New,Offline,Credit Card
1982,2025-01-30,Printer,Office Equipment,North,7,47523,332661,7.19,308742.67,79031.5,Premium,Offline,UPI
1983,2025-07-02,Camera,Electronics,East,7,36029,252203,12.81,219895.8,46347.05,New,Online,Debit Card
1984,2025-09-08,Tablet,Electronics,North,3,11062,33186,16.95,27560.97,5401.27,Regular,Offline,Cash
1985,2024-03-15,Keyboard,Accessories,East,7,37263,260841,12.19,229044.48,66304.87,New,Offline,Debit Card
1986,2025-01-03,Monitor,Electronics,South,2,27343,54686,14.37,46827.62,9873.05,Regular,Offline,Cash
1987,2025-07-23,Laptop,Electronics,South,7,28556,199892,12.17,175565.14,42192.41,Premium,Online,UPI
1988,2025-06-18,Keyboard,Accessories,South,9,30765,276885,4.58,264203.67,38069.73,New,Offline,UPI
